excel_unit_text,excel_drug_name,excel_price_yen,excel_strength
錠,システアミン酒石酸塩,218.9,50ｍｇ1カプセル
錠,システアミン酒石酸塩,573.5,150ｍｇ1カプセル
錠,シアナミド,5.1,1％1ｍＬ
錠,ジスルフィラム,140.7,1ｇ
錠,コルヒチン,9.6,0．5ｍｇ1錠
錠,プロベネシド,18.7,250ｍｇ1錠
錠,アロプリノール,8,100ｍｇ1錠
錠,アロプリノール,11.8,100ｍｇ1錠
錠,アロプリノール,10.4,100ｍｇ1錠
錠,アロプリノール,10.4,100ｍｇ1錠
錠,アロプリノール,10.4,50ｍｇ1錠
錠,アロプリノール,10.4,50ｍｇ1錠
錠,ベンズブロマロン,6.1,25ｍｇ1錠
錠,ベンズブロマロン,8,25ｍｇ1錠
錠,ベンズブロマロン,6.1,50ｍｇ1錠
錠,ベンズブロマロン,11,50ｍｇ1錠
錠,フェブキソスタット,6.1,10ｍｇ1錠
錠,フェブキソスタット,14.2,10ｍｇ1錠
錠,フェブキソスタット,6.1,10ｍｇ1錠
錠,フェブキソスタット,6.1,10ｍｇ1錠
錠,フェブキソスタット水和物,6.1,10ｍｇ1錠
錠,フェブキソスタット,6.1,10ｍｇ1錠
錠,フェブキソスタット,10.4,20ｍｇ1錠
錠,フェブキソスタット,27.7,20ｍｇ1錠
錠,フェブキソスタット,10.4,20ｍｇ1錠
錠,フェブキソスタット,10.4,20ｍｇ1錠
錠,フェブキソスタット水和物,10.4,20ｍｇ1錠
錠,フェブキソスタット,10.4,20ｍｇ1錠
錠,フェブキソスタット,48.8,40ｍｇ1錠
錠,フェブキソスタット,17.3,40ｍｇ1錠
錠,フェブキソスタット,17.3,40ｍｇ1錠
錠,フェブキソスタット,17.3,40ｍｇ1錠
錠,フェブキソスタット,17.3,40ｍｇ1錠
錠,フェブキソスタット,17.3,40ｍｇ1錠
錠,フェブキソスタット,17.3,40ｍｇ1錠
錠,フェブキソスタット,17.3,40ｍｇ1錠
錠,フェブキソスタット,17.3,40ｍｇ1錠
錠,フェブキソスタット水和物,17.3,40ｍｇ1錠
錠,フェブキソスタット,17.3,40ｍｇ1錠
錠,フェブキソスタット,17.3,40ｍｇ1錠
錠,フェブキソスタット,17.3,40ｍｇ1錠
錠,フェブキソスタット,6.1,10ｍｇ1錠
錠,フェブキソスタット,10.4,20ｍｇ1錠
錠,フェブキソスタット,17.3,40ｍｇ1錠
錠,フェブキソスタット,17.3,40ｍｇ1錠
錠,フェブキソスタット,18.2,40ｍｇ1錠
錠,フェブキソスタット,18.2,40ｍｇ1錠
錠,トピロキソスタット,15.4,20ｍｇ1錠
錠,トピロキソスタット,15.3,20ｍｇ1錠
錠,トピロキソスタット,28.1,40ｍｇ1錠
錠,トピロキソスタット,29.7,40ｍｇ1錠
錠,トピロキソスタット,41.3,60ｍｇ1錠
錠,トピロキソスタット,41.2,60ｍｇ1錠
錠,ドチヌラド,23.2,0．5ｍｇ1錠
錠,ドチヌラド,42.4,1ｍｇ1錠
錠,ドチヌラド,75.6,2ｍｇ1錠
錠,クエン酸カリウム・クエン酸ナトリウム水和物,6.7,1ｇ
錠,クエン酸カリウム・クエン酸ナトリウム水和物,10.9,1ｇ
錠,クエン酸カリウム・クエン酸ナトリウム水和物,9.7,1ｇ
錠,クエン酸カリウム・クエン酸ナトリウム水和物,6.1,1錠
錠,クエン酸カリウム・クエン酸ナトリウム水和物,6.5,1錠
錠,グリベンクラミド,5.9,1．25ｍｇ1錠
錠,グリベンクラミド,6.1,1．25ｍｇ1錠
錠,グリベンクラミド,5.9,2．5ｍｇ1錠
錠,グリベンクラミド,8.2,2．5ｍｇ1錠
錠,クロルプロパミド,9.8,250ｍｇ1錠
錠,トルブタミド,8.7,250ｍｇ1錠
錠,トルブタミド,9.8,500ｍｇ1錠
錠,トルブタミド,14.1,1ｇ
錠,グリクラジド,6.1,40ｍｇ1錠
錠,グリクラジド,9.3,40ｍｇ1錠
錠,グリクラジド,5.9,20ｍｇ1錠
錠,グリクラジド,7.4,20ｍｇ1錠
錠,グリクラジド,6.1,20ｍｇ1錠
錠,グリメピリド,10.4,1ｍｇ1錠
錠,グリメピリド,10.4,1ｍｇ1錠
錠,グリメピリド,10.4,3ｍｇ1錠
錠,グリメピリド,18.7,3ｍｇ1錠
錠,グリメピリド,10.1,0．5ｍｇ1錠
錠,グリメピリド,10.4,0．5ｍｇ1錠
錠,グリメピリド,10.4,1ｍｇ1錠
錠,グリメピリド,12.6,1ｍｇ1錠
錠,グリメピリド,10.4,3ｍｇ1錠
錠,グリメピリド,23.7,3ｍｇ1錠
錠,グリメピリド,10.1,0．5ｍｇ1錠
錠,メトホルミン塩酸塩,10.1,250ｍｇ1錠
錠,メトホルミン塩酸塩,10.1,250ｍｇ1錠
錠,メトホルミン塩酸塩,10.4,250ｍｇ1錠
錠,メトホルミン塩酸塩,10.4,250ｍｇ1錠
錠,メトホルミン塩酸塩,10.4,500ｍｇ1錠
錠,メトホルミン塩酸塩,10.4,500ｍｇ1錠
錠,アカルボース,10.8,50ｍｇ1錠
錠,アカルボース,7.3,50ｍｇ1錠
錠,アカルボース,19.3,100ｍｇ1錠
錠,アカルボース,12.8,100ｍｇ1錠
錠,ボグリボース,10.4,0．2ｍｇ1錠
錠,ボグリボース,14.5,0．2ｍｇ1錠
錠,ボグリボース,10.4,0．3ｍｇ1錠
錠,ボグリボース,14.9,0．3ｍｇ1錠
錠,ボグリボース,10.4,0．2ｍｇ1錠
錠,ボグリボース,14.5,0．2ｍｇ1錠
錠,ボグリボース,10.4,0．2ｍｇ1錠
錠,ボグリボース,14.4,0．2ｍｇ1錠
錠,ボグリボース,10.4,0．3ｍｇ1錠
錠,ボグリボース,14.9,0．3ｍｇ1錠
錠,ボグリボース,10.4,0．3ｍｇ1錠
錠,ボグリボース,15.2,0．3ｍｇ1錠
錠,ナテグリニド,10.4,30ｍｇ1錠
錠,ナテグリニド,10.4,30ｍｇ1錠
錠,ナテグリニド,10.4,30ｍｇ1錠
錠,ナテグリニド,16.5,90ｍｇ1錠
錠,ナテグリニド,22,90ｍｇ1錠
錠,ナテグリニド,21.6,90ｍｇ1錠
錠,ピオグリタゾン塩酸塩,10.4,15ｍｇ1錠
錠,ピオグリタゾン塩酸塩,23.8,15ｍｇ1錠
錠,ピオグリタゾン塩酸塩,11.7,15ｍｇ1錠
錠,ピオグリタゾン塩酸塩,12.7,15ｍｇ1錠
錠,ピオグリタゾン塩酸塩,12.7,15ｍｇ1錠
錠,ピオグリタゾン塩酸塩,12.7,15ｍｇ1錠
錠,ピオグリタゾン塩酸塩,12.7,15ｍｇ1錠
錠,ピオグリタゾン塩酸塩,11.7,15ｍｇ1錠
錠,ピオグリタゾン塩酸塩,11.7,15ｍｇ1錠
錠,ピオグリタゾン塩酸塩,11.7,15ｍｇ1錠
錠,ピオグリタゾン塩酸塩,12.7,15ｍｇ1錠
錠,ピオグリタゾン塩酸塩,12.7,15ｍｇ1錠
錠,ピオグリタゾン塩酸塩,11.7,15ｍｇ1錠
錠,ピオグリタゾン塩酸塩,12.7,15ｍｇ1錠
錠,ピオグリタゾン塩酸塩,12.7,15ｍｇ1錠
錠,ピオグリタゾン塩酸塩,18.7,30ｍｇ1錠
錠,ピオグリタゾン塩酸塩,45.8,30ｍｇ1錠
錠,ピオグリタゾン塩酸塩,21,30ｍｇ1錠
錠,ピオグリタゾン塩酸塩,22.9,30ｍｇ1錠
錠,ピオグリタゾン塩酸塩,21,30ｍｇ1錠
錠,ピオグリタゾン塩酸塩,22.9,30ｍｇ1錠
錠,ピオグリタゾン塩酸塩,21,30ｍｇ1錠
錠,ピオグリタゾン塩酸塩,21,30ｍｇ1錠
錠,ピオグリタゾン塩酸塩,21,30ｍｇ1錠
錠,ピオグリタゾン塩酸塩,21,30ｍｇ1錠
錠,ピオグリタゾン塩酸塩,21,30ｍｇ1錠
錠,ピオグリタゾン塩酸塩,22.9,30ｍｇ1錠
錠,ピオグリタゾン塩酸塩,21,30ｍｇ1錠
錠,ピオグリタゾン塩酸塩,30,30ｍｇ1錠
錠,ピオグリタゾン塩酸塩,21,30ｍｇ1錠
錠,ピオグリタゾン塩酸塩,22.9,30ｍｇ1錠
錠,ピオグリタゾン塩酸塩,10.4,15ｍｇ1錠
錠,ピオグリタゾン塩酸塩,23.8,15ｍｇ1錠
錠,ピオグリタゾン塩酸塩,11.7,15ｍｇ1錠
錠,ピオグリタゾン塩酸塩,12.7,15ｍｇ1錠
錠,ピオグリタゾン塩酸塩,12.7,15ｍｇ1錠
錠,ピオグリタゾン塩酸塩,11.7,15ｍｇ1錠
錠,ピオグリタゾン塩酸塩,11.7,15ｍｇ1錠
錠,ピオグリタゾン塩酸塩,11.7,15ｍｇ1錠
錠,ピオグリタゾン塩酸塩,12.7,15ｍｇ1錠
錠,ピオグリタゾン塩酸塩,18.7,30ｍｇ1錠
錠,ピオグリタゾン塩酸塩,45.8,30ｍｇ1錠
錠,ピオグリタゾン塩酸塩,21,30ｍｇ1錠
錠,ピオグリタゾン塩酸塩,22.9,30ｍｇ1錠
錠,ピオグリタゾン塩酸塩,21,30ｍｇ1錠
錠,ピオグリタゾン塩酸塩,21,30ｍｇ1錠
錠,ピオグリタゾン塩酸塩,21,30ｍｇ1錠
錠,ピオグリタゾン塩酸塩,22.9,30ｍｇ1錠
錠,ピオグリタゾン塩酸塩,21,30ｍｇ1錠
錠,ミチグリニドカルシウム水和物,11.3,5ｍｇ1錠
錠,ミチグリニドカルシウム水和物,20.6,10ｍｇ1錠
錠,ミチグリニドカルシウム水和物,6.1,5ｍｇ1錠
錠,ミチグリニドカルシウム水和物,11.3,5ｍｇ1錠
錠,ミチグリニドカルシウム水和物,8.8,5ｍｇ1錠
錠,ミチグリニドカルシウム水和物,8.8,5ｍｇ1錠
錠,ミチグリニドカルシウム水和物,20.6,10ｍｇ1錠
錠,ミチグリニドカルシウム水和物,8.3,10ｍｇ1錠
錠,ミチグリニドカルシウム水和物,8.3,10ｍｇ1錠
錠,ミチグリニドカルシウム水和物,8.3,10ｍｇ1錠
錠,ミチグリニドカルシウム水和物,8.3,10ｍｇ1錠
錠,ミチグリニドカルシウム水和物,12.8,10ｍｇ1錠
錠,ミグリトール,7.1,25ｍｇ1錠
錠,ミグリトール,11.2,25ｍｇ1錠
錠,ミグリトール,19.5,50ｍｇ1錠
錠,ミグリトール,10.4,50ｍｇ1錠
錠,ミグリトール,10.6,50ｍｇ1錠
錠,ミグリトール,25.9,75ｍｇ1錠
錠,ミグリトール,10.6,75ｍｇ1錠
錠,ミグリトール,14.9,75ｍｇ1錠
錠,ミグリトール,19.5,50ｍｇ1錠
錠,ミグリトール,10.6,50ｍｇ1錠
錠,ミグリトール,10.4,50ｍｇ1錠
錠,ミグリトール,25.9,75ｍｇ1錠
錠,ミグリトール,14.9,75ｍｇ1錠
錠,ミグリトール,10.6,75ｍｇ1錠
錠,ミグリトール,7.1,25ｍｇ1錠
錠,ミグリトール,11.2,25ｍｇ1錠
錠,シタグリプチンリン酸塩水和物,46.2,25ｍｇ1錠
錠,シタグリプチンリン酸塩水和物,44,25ｍｇ1錠
錠,シタグリプチンリン酸塩水和物,85.2,50ｍｇ1錠
錠,シタグリプチンリン酸塩水和物,82.1,50ｍｇ1錠
錠,シタグリプチンリン酸塩水和物,123.8,100ｍｇ1錠
錠,シタグリプチンリン酸塩水和物,119.5,100ｍｇ1錠
錠,シタグリプチンリン酸塩水和物,37.7,12．5ｍｇ1錠
錠,シタグリプチンリン酸塩水和物,36.7,12．5ｍｇ1錠
錠,ビルダグリプチン,42.7,50ｍｇ1錠
錠,ビルダグリプチン,18.4,50ｍｇ1錠
錠,ビルダグリプチン,18.4,50ｍｇ1錠
錠,ビルダグリプチン,18.4,50ｍｇ1錠
錠,ビルダグリプチン,18.4,50ｍｇ1錠
錠,ビルダグリプチン,18.4,50ｍｇ1錠
錠,ビルダグリプチン,18.4,50ｍｇ1錠
錠,ビルダグリプチン,18.4,50ｍｇ1錠
錠,ビルダグリプチン,18.4,50ｍｇ1錠
錠,ビルダグリプチン,18.4,50ｍｇ1錠
錠,アログリプチン安息香酸塩,45.3,6．25ｍｇ1錠
錠,アログリプチン安息香酸塩,84,12．5ｍｇ1錠
錠,アログリプチン安息香酸塩,156.7,25ｍｇ1錠
錠,レパグリニド,16.3,0．25ｍｇ1錠
錠,レパグリニド,7.4,0．25ｍｇ1錠
錠,レパグリニド,28.5,0．5ｍｇ1錠
錠,レパグリニド,12.3,0．5ｍｇ1錠
錠,リナグリプチン,118.9,5ｍｇ1錠
錠,テネリグリプチン臭化水素酸塩水和物,98.3,20ｍｇ1錠
錠,テネリグリプチン臭化水素酸塩水和物,147.3,40ｍｇ1錠
錠,テネリグリプチン臭化水素酸塩水和物,98.3,20ｍｇ1錠
錠,テネリグリプチン臭化水素酸塩水和物,147.3,40ｍｇ1錠
錠,アナグリプチン,33,100ｍｇ1錠
錠,サキサグリプチン水和物,48.2,2．5ｍｇ1錠
錠,サキサグリプチン水和物,26.9,2．5ｍｇ1錠
錠,サキサグリプチン水和物,71.8,5ｍｇ1錠
錠,サキサグリプチン水和物,40.3,5ｍｇ1錠
錠,イプラグリフロジン　Ｌ－プロリン,100.1,25ｍｇ1錠
錠,イプラグリフロジン　Ｌ－プロリン,149.7,50ｍｇ1錠
錠,ダパグリフロジンプロピレングリコール水和物,149.3,5ｍｇ1錠
錠,ダパグリフロジン,50.1,5ｍｇ1錠
錠,ダパグリフロジン,50.1,5ｍｇ1錠
錠,ダパグリフロジンプロピレングリコール水和物,220.3,10ｍｇ1錠
錠,ダパグリフロジン,74,10ｍｇ1錠
錠,ダパグリフロジン,74,10ｍｇ1錠
錠,ルセオグリフロジン水和物,130.9,2．5ｍｇ1錠
錠,ルセオグリフロジン水和物,194,5ｍｇ1錠
錠,ルセオグリフロジン水和物,130.9,2．5ｍｇ1錠
錠,トホグリフロジン水和物,144.2,20ｍｇ1錠
錠,カナグリフロジン水和物,139.3,100ｍｇ1錠
錠,カナグリフロジン水和物,139.3,100ｍｇ1錠
錠,エンパグリフロジン,166,10ｍｇ1錠
錠,エンパグリフロジン,283.4,25ｍｇ1錠
錠,トレラグリプチンコハク酸塩,420.7,50ｍｇ1錠
錠,トレラグリプチンコハク酸塩,806.9,100ｍｇ1錠
錠,トレラグリプチンコハク酸塩,226,25ｍｇ1錠
錠,オマリグリプチン,308.5,12．5ｍｇ1錠
錠,オマリグリプチン,576,25ｍｇ1錠
錠,イメグリミン塩酸塩,34.1,500ｍｇ1錠
錠,ピオグリタゾン塩酸塩・メトホルミン塩酸塩,33.4,1錠
錠,ピオグリタゾン塩酸塩・メトホルミン塩酸塩,56.1,1錠
錠,ピオグリタゾン塩酸塩・グリメピリド,28.1,1錠
錠,ピオグリタゾン塩酸塩・グリメピリド,45.7,1錠
錠,ミチグリニドカルシウム水和物・ボグリボース,25.8,1錠
錠,ミチグリニドカルシウム水和物・ボグリボース,25.8,1錠
錠,アログリプチン安息香酸塩・ピオグリタゾン塩酸塩,132.1,1錠
錠,アログリプチン安息香酸塩・ピオグリタゾン塩酸塩,159.8,1錠
錠,ビルダグリプチン・メトホルミン塩酸塩,47.2,1錠
錠,ビルダグリプチン・メトホルミン塩酸塩,23.6,1錠
錠,ビルダグリプチン・メトホルミン塩酸塩,23.6,1錠
錠,ビルダグリプチン・メトホルミン塩酸塩,46.5,1錠
錠,ビルダグリプチン・メトホルミン塩酸塩,23.3,1錠
錠,ビルダグリプチン・メトホルミン塩酸塩,23.3,1錠
錠,アログリプチン安息香酸塩・メトホルミン塩酸塩,129.9,1錠
錠,テネリグリプチン臭化水素酸塩水和物・カナグリフロジン水和物,208.5,1錠
錠,テネリグリプチン臭化水素酸塩水和物・カナグリフロジン水和物,208.5,1錠
錠,シタグリプチンリン酸塩水和物・イプラグリフロジン　Ｌ－プロリン,178.8,1錠
錠,エンパグリフロジン・リナグリプチン,235.8,1錠
錠,エンパグリフロジン・リナグリプチン,329.8,1錠
錠,アナグリプチン・メトホルミン塩酸塩,41.9,1錠
錠,アナグリプチン・メトホルミン塩酸塩,41.6,1錠
錠,アデノシン三リン酸二ナトリウム水和物,15.5,10％1ｇ
錠,アデノシン三リン酸二ナトリウム水和物,5.9,20ｍｇ1錠
錠,アデノシン三リン酸二ナトリウム水和物,5.9,20ｍｇ1錠
錠,アデノシン三リン酸二ナトリウム水和物,6.9,60ｍｇ1錠
錠,ラクツロース,6.7,1ｇ
錠,ラクツロース,6.9,60％1ｍＬ
錠,ラクツロース,6.9,65％1ｍＬ
錠,ラクツロース,6.9,65％1ｍＬ
錠,ラクツロース,33.2,60％10ｍＬ1包
錠,ラクツロース,39.2,60％15ｍＬ1包
錠,ラクツロース,49.4,54．167％12ｇ1包
錠,ミゾリビン,50.7,25ｍｇ1錠
錠,ミゾリビン,80.5,50ｍｇ1錠
錠,ミゾリビン,50.7,25ｍｇ1錠
錠,ミゾリビン,80.5,50ｍｇ1錠
錠,カモスタットメシル酸塩,6.6,100ｍｇ1錠
錠,カモスタットメシル酸塩,9.9,100ｍｇ1錠
錠,カモスタットメシル酸塩,10,100ｍｇ1錠
錠,カモスタットメシル酸塩,10,100ｍｇ1錠
錠,シクロスポリン,637.5,17％1ｇ
錠,シクロスポリン,20.8,10ｍｇ1カプセル
錠,シクロスポリン,40.2,10ｍｇ1カプセル
錠,シクロスポリン,31.2,10ｍｇ1カプセル
錠,シクロスポリン,32.9,10ｍｇ1カプセル
錠,シクロスポリン,34.6,10ｍｇ1カプセル
錠,シクロスポリン,34.6,10ｍｇ1カプセル
錠,シクロスポリン,48.9,25ｍｇ1カプセル
錠,シクロスポリン,92.1,25ｍｇ1カプセル
錠,シクロスポリン,56.4,25ｍｇ1カプセル
錠,シクロスポリン,59.8,25ｍｇ1カプセル
錠,シクロスポリン,59.8,25ｍｇ1カプセル
錠,シクロスポリン,76,50ｍｇ1カプセル
錠,シクロスポリン,151.6,50ｍｇ1カプセル
錠,シクロスポリン,101.1,50ｍｇ1カプセル
錠,シクロスポリン,109.8,50ｍｇ1カプセル
錠,シクロスポリン,109.8,50ｍｇ1カプセル
錠,シクロスポリン,707,10％1ｍＬ
錠,シクロスポリン,400.6,10％1ｍＬ
錠,アザチオプリン,69,50ｍｇ1錠
錠,アザチオプリン,73.4,50ｍｇ1錠
錠,Ｌ－システイン,8.7,32％1ｇ
錠,Ｌ－システイン,5.9,40ｍｇ1錠
錠,Ｌ－システイン,5.9,80ｍｇ1錠
錠,イノシンプラノベクス,139.6,400ｍｇ1錠
錠,エチドロン酸二ナトリウム,238.5,200ｍｇ1錠
錠,サプロプテリン塩酸塩,3706.8,2．5％0．4ｇ1包
錠,サプロプテリン塩酸塩,37067.5,10％1ｇ1包
錠,エパルレスタット,14.3,50ｍｇ1錠
錠,エパルレスタット,22.7,50ｍｇ1錠
錠,エパルレスタット,28.2,50ｍｇ1錠
錠,エパルレスタット,20.7,50ｍｇ1錠
錠,エパルレスタット,20.7,50ｍｇ1錠
錠,エパルレスタット,20.7,50ｍｇ1錠
錠,エパルレスタット,20.7,50ｍｇ1錠
錠,エパルレスタット,22.7,50ｍｇ1錠
錠,エパルレスタット,20.7,50ｍｇ1錠
錠,エパルレスタット,20.7,50ｍｇ1錠
錠,エパルレスタット,22.7,50ｍｇ1錠
錠,エパルレスタット,22.7,50ｍｇ1錠
錠,エパルレスタット,20.7,50ｍｇ1錠
錠,タクロリムス水和物,116.6,0．2ｍｇ1包
錠,タクロリムス水和物,456.8,1ｍｇ1包
錠,タクロリムス水和物,90,0．5ｍｇ1錠
錠,タクロリムス水和物,182.4,0．5ｍｇ1錠
錠,タクロリムス水和物,86.7,0．5ｍｇ1錠
錠,タクロリムス水和物,153.5,1ｍｇ1錠
錠,タクロリムス水和物,363,1ｍｇ1錠
錠,タクロリムス水和物,147.3,1ｍｇ1錠
錠,タクロリムス水和物,244.8,1．5ｍｇ1錠
錠,タクロリムス水和物,236.2,1．5ｍｇ1錠
錠,タクロリムス水和物,375,3ｍｇ1錠
錠,タクロリムス水和物,375,3ｍｇ1錠
錠,タクロリムス水和物,569.7,5ｍｇ1錠
錠,タクロリムス水和物,1374.1,5ｍｇ1錠
錠,タクロリムス水和物,603.7,5ｍｇ1錠
錠,タクロリムス水和物,274.7,2ｍｇ1錠
錠,タクロリムス水和物,286.9,2ｍｇ1錠
錠,タクロリムス水和物,372.9,1ｍｇ1カプセル
錠,タクロリムス水和物,262,1ｍｇ1カプセル
錠,タクロリムス水和物,153.5,1ｍｇ1カプセル
錠,タクロリムス水和物,153.5,1ｍｇ1カプセル
錠,タクロリムス水和物,153.5,1ｍｇ1カプセル
錠,タクロリムス水和物,210.4,0．5ｍｇ1カプセル
錠,タクロリムス水和物,144.8,0．5ｍｇ1カプセル
錠,タクロリムス水和物,90,0．5ｍｇ1カプセル
錠,タクロリムス水和物,90,0．5ｍｇ1カプセル
錠,タクロリムス水和物,90,0．5ｍｇ1カプセル
錠,タクロリムス水和物,1562.7,5ｍｇ1カプセル
錠,タクロリムス水和物,1324.4,5ｍｇ1カプセル
錠,タクロリムス水和物,1374.1,5ｍｇ1カプセル
錠,タクロリムス水和物,2079.2,5ｍｇ1カプセル
錠,タクロリムス水和物,603.7,5ｍｇ1カプセル
錠,タクロリムス水和物,318.3,0．5ｍｇ1カプセル
錠,タクロリムス水和物,557.8,1ｍｇ1カプセル
錠,タクロリムス水和物,2067.6,5ｍｇ1カプセル
錠,ラクチトール水和物,6.7,1ｇ
錠,メトトレキサート,49.7,2ｍｇ1錠
錠,メトトレキサート,77.4,2ｍｇ1錠
錠,メトトレキサート,77.4,2ｍｇ1錠
錠,メトトレキサート,32,1ｍｇ1錠
錠,メトトレキサート,49.7,2ｍｇ1カプセル
錠,メトトレキサート,106.1,2ｍｇ1カプセル
錠,メトトレキサート,87.2,2ｍｇ1カプセル
錠,メトトレキサート,87.2,2ｍｇ1カプセル
錠,ミコフェノール酸　モフェチル,109.6,200ｍｇ1ｍＬ（懸濁後の内用液として）
錠,ミコフェノール酸　モフェチル,91.1,250ｍｇ1カプセル
錠,ミコフェノール酸　モフェチル,137,250ｍｇ1カプセル
錠,アレンドロン酸ナトリウム水和物,15.6,5ｍｇ1錠
錠,アレンドロン酸ナトリウム水和物,37.7,5ｍｇ1錠
