col_13,col_7,col_3,col_4,col_9,col_5,col_11,col_14,col_0,col_12,col_6,col_8,col_10,col_15,row,col_1,col_2
,メプチン錠50μｇ,0．05ｍｇ1錠,,,,,,内用薬,9.2,,大塚製薬,先発品,錠,3064,2259004F2168,プロカテロール塩酸塩水和物
,プロカテロール塩酸塩0．0005％シロップ,0．0005％1ｍＬ,,後発品,,,,内用薬,4,,,,錠,3065,2259004Q1014,プロカテロール塩酸塩水和物
,メプチンシロップ5μｇ／ｍＬ,0．0005％1ｍＬ,,,,○,,内用薬,6.9,,大塚製薬,先発品,錠,3066,2259004Q1111,プロカテロール塩酸塩水和物
,プロカテロール塩酸塩ＤＳ0．01％「タカタ」,0．01％1ｇ,,後発品,,,,内用薬,26.4,,高田製薬,,錠,3067,2259004R1036,プロカテロール塩酸塩水和物
,メプチンドライシロップ0．005％,0．005％1ｇ,,,,,,内用薬,32.3,,大塚製薬,先発品,錠,3068,2259004R2024,プロカテロール塩酸塩水和物
,クレンブテロール塩酸塩10μｇ錠,10μｇ1錠,,後発品,,,,内用薬,6,,,,錠,3069,2259006F1012,クレンブテロール塩酸塩
,スピロペント錠10μｇ,10μｇ1錠,,,,○,,内用薬,7.3,,帝人ファーマ,先発品,錠,3070,2259006F1080,クレンブテロール塩酸塩
,リフヌア錠45ｍｇ,45ｍｇ1錠,,,,,,内用薬,187.4,,ＭＳＤ,先発品,錠,3071,2290001F1028,ゲーファピキサントクエン酸塩
,タンニン酸アルブミン,1ｇ,局,,,,,内用薬,7.2,,,,錠,3072,2312001X1014,タンニン酸アルブミン
,タンニン酸アルブミン「ケンエー」,1ｇ,局,,,,,内用薬,8.1,,健栄製薬,,錠,3073,2312001X1057,タンニン酸アルブミン
R8.3.31まで,タンニン酸アルブミン「三恵」,1ｇ,局,,,,,内用薬,7.5,,三恵薬品,,錠,3074,2312001X1065,タンニン酸アルブミン
,タンニン酸アルブミン　シオエ,1ｇ,局,,,,,内用薬,7.7,,シオエ製薬,,錠,3075,2312001X1073,タンニン酸アルブミン
R8.3.31まで,タンニン酸アルブミン〈ハチ〉,1ｇ,局,,,,,内用薬,7.7,,東洋製薬化成,,錠,3076,2312001X1090,タンニン酸アルブミン
,タンニン酸アルブミン（山善）,1ｇ,局,,,,,内用薬,7.5,※,山善製薬,,錠,3077,2312001X1162,タンニン酸アルブミン
,タンニン酸アルブミン「ニッコー」,1ｇ,局,,,,,内用薬,9.6,,日興製薬,,錠,3078,2312001X1219,タンニン酸アルブミン
,次硝酸ビスマス　シオエ,1ｇ,局,,,,,内用薬,8.3,,シオエ製薬,,錠,3079,2315002X1088,次硝酸ビスマス
,次硝酸ビスマス「メタル」,1ｇ,局,,,,,内用薬,9,,中北薬品,,錠,3080,2315002X1126,次硝酸ビスマス
,次硝酸ビスマス「ニッコー」,1ｇ,局,,,,,内用薬,14.6,,日興製薬,,錠,3081,2315002X1215,次硝酸ビスマス
,ビオスミン配合散,1ｇ,,,,,,内用薬,6.5,,ビオフェルミン製薬,,錠,3082,2316003B1058,ビフィズス菌
,レベニンＳ配合散,1ｇ,,後発品,,,,内用薬,6.5,,わかもと製薬,,錠,3083,2316003B1066,ビフィズス菌
,レベニンＳ配合錠,1錠,,後発品,,,,内用薬,6.5,,わかもと製薬,,錠,3084,2316003F1025,ビフィズス菌
,ビオフェルミンＲ散,1ｇ,,後発品,,,,内用薬,6.5,,ビオフェルミン製薬,,錠,3085,2316004B1036,耐性乳酸菌
,ビオフェルミンＲ錠,1錠,,後発品,,,,内用薬,6.1,,ビオフェルミン製薬,,錠,3086,2316004F1020,耐性乳酸菌
,ミヤＢＭ細粒,1ｇ,,,,,,内用薬,6.5,,ミヤリサン製薬,,錠,3087,2316009C1026,酪酸菌
,ミヤＢＭ錠,1錠,,,,,,内用薬,5.9,,ミヤリサン製薬,,錠,3088,2316009F1022,酪酸菌
,アタバニン散,1ｇ,,,,,,内用薬,6.5,,日東薬品工業,,錠,3089,2316012A1116,ラクトミン
R8.3.31まで,ビオヂアスミンＦ－2散,1ｇ,,後発品,,,,内用薬,6.5,,日東薬品工業,,錠,3090,2316012A1124,ラクトミン
,ビオフェルミン配合散,1ｇ,,,,,,内用薬,6.5,,ビオフェルミン製薬,,錠,3091,2316012A1132,ラクトミン
R8.3.31まで,ビオラクト原末,1ｇ,,,,,,内用薬,6.5,,三恵薬品,,錠,3092,2316012A1167,ラクトミン
,ラックビー微粒Ｎ,1％1ｇ,,,,,,内用薬,6.5,,興和,,錠,3093,2316014B1030,ビフィズス菌
,ラックビー錠,1錠,,,,,,内用薬,6.1,,興和,,錠,3094,2316014F1023,ビフィズス菌
,レベニン散,1ｇ,,後発品,,,,内用薬,6.5,,わかもと製薬,,錠,3095,2316016B1039,耐性乳酸菌
,レベニン錠,1錠,,後発品,,,,内用薬,6.1,,わかもと製薬,,錠,3096,2316016F1022,耐性乳酸菌
,ビオスリー配合散,1ｇ,,,,,,内用薬,8.4,,東亜薬品工業,,錠,3097,2316017B1041,酪酸菌
,ビオスリー配合錠,1錠,,,,,,内用薬,6.6,,東亜薬品工業,,錠,3098,2316017F1035,酪酸菌
,ビオスリー配合ＯＤ錠,1錠,,,,,,内用薬,6.6,,東亜薬品工業,,錠,3099,2316017F2023,酪酸菌
,ビフィスゲン散,2％1ｇ,,後発品,,,,内用薬,6.5,,日東薬品工業,,錠,3100,2316018B1038,ビフィズス菌
,ラックビーＲ散,1ｇ,,後発品,,,,内用薬,6.5,,興和,,錠,3101,2316019B1059,耐性乳酸菌
,ビオフェルミン散剤,1ｇ,,後発品,,,,内用薬,6.5,,ビオフェルミン製薬,,錠,3102,2316020B1027,ビフィズス菌
,ビオフェルミン錠剤,1錠,,後発品,,,,内用薬,5.9,,ビオフェルミン製薬,,錠,3103,2316020F1029,ビフィズス菌
,ガスコン散10％,10％1ｇ,,,,,,内用薬,6.7,,キッセイ薬品工業,,錠,3104,2318001B1037,ジメチコン
,ジメチコン40ｍｇ錠,40ｍｇ1錠,,後発品,,,,内用薬,5.9,,,,錠,3105,2318001F1012,ジメチコン
,ガスコン錠40ｍｇ,40ｍｇ1錠,,,,,,内用薬,5.9,,キッセイ薬品工業,,錠,3106,2318001F1063,ジメチコン
,ガスサール錠40ｍｇ,40ｍｇ1錠,,,,,,内用薬,5.9,,東和薬品,,錠,3107,2318001F1187,ジメチコン
,ガスコン錠80ｍｇ,80ｍｇ1錠,,,,○,,内用薬,6.1,,キッセイ薬品工業,準先発品,錠,3108,2318001F3023,ジメチコン
,ジメチコン錠80ｍｇ「ホリイ」,80ｍｇ1錠,,後発品,,,,内用薬,5.9,,堀井薬品工業,,錠,3109,2318001F3040,ジメチコン
,ガスコンドロップ内用液2％,2％1ｍＬ,,,,○,,内用薬,3.4,,キッセイ薬品工業,準先発品,錠,3110,2318001Q1080,ジメチコン
,ジメチコン内用液2％「ＦＳＫ」,2％1ｍＬ,,後発品,,,,内用薬,3,,伏見製薬所,,錠,3111,2318001Q1129,ジメチコン
,ジメチコン内用液2％「ホリイ」,2％1ｍＬ,,後発品,,,,内用薬,3,,堀井薬品工業,,錠,3112,2318001Q1145,ジメチコン
,ロペミン小児用細粒0．05％,0．05％1ｇ,,,,,,内用薬,14.3,,ヤンセンファーマ,先発品,錠,3113,2319001C1080,ロペラミド塩酸塩
,ロペラミド塩酸塩細粒小児用0．05％「ＮＩＧ」,0．05％1ｇ,,★,,,,内用薬,14.9,,日医工岐阜工場,,錠,3114,2319001C1129,ロペラミド塩酸塩
,ロペミン細粒0．1％,0．1％1ｇ,,,,,,内用薬,13.8,,帝國製薬,先発品,錠,3115,2319001C2060,ロペラミド塩酸塩
,ロペラミド塩酸塩1ｍｇ錠,1ｍｇ1錠,,後発品,,,,内用薬,6.1,,,,錠,3116,2319001F1010,ロペラミド塩酸塩
,ロペラミド塩酸塩1ｍｇカプセル,1ｍｇ1カプセル,,後発品,,,,内用薬,6.1,,,,錠,3117,2319001M1019,ロペラミド塩酸塩
,ロペミンカプセル1ｍｇ,1ｍｇ1カプセル,,,,○,,内用薬,9.8,,帝國製薬,先発品,錠,3118,2319001M1213,ロペラミド塩酸塩
,乳酸,10ｇ,局,,,,,内用薬,20.9,,,,錠,3119,2319002X1010,乳酸
,乳酸（小堺）,10ｇ,局,,,,,内用薬,23.8,※,小堺製薬,,錠,3120,2319002X1052,乳酸
,薬用炭,1ｇ,局,,,,,内用薬,8.5,,,,錠,3121,2319003X1014,薬用炭
,フェロベリン配合錠,1錠,,,,○,,内用薬,8.9,,日本ジェネリック,準先発品,錠,3122,2319100F1064,ベルベリン塩化物水和物・ゲンノショウコエキス
,リーダイ配合錠,1錠,,後発品,,,,内用薬,5.9,,日医工岐阜工場,,錠,3123,2319100F1080,ベルベリン塩化物水和物・ゲンノショウコエキス
,キャベジンＵコーワ錠25ｍｇ,25ｍｇ1錠,,,,,,内用薬,5.9,,興和,,錠,3124,2321001F1042,メチルメチオニンスルホニウムクロライド
,アズレン顆粒1％「ツルハラ」,1％1ｇ,,後発品,,,,内用薬,9.5,,鶴原製薬,,錠,3125,2323001D3073,アズレンスルホン酸ナトリウム水和物
,アズレン錠2ｍｇ「ツルハラ」,2ｍｇ1錠,,後発品,,,,内用薬,5.3,,鶴原製薬,,錠,3126,2323001F1250,アズレンスルホン酸ナトリウム水和物
,アズロキサ顆粒2．5％,2．5％1ｇ,,,,,,内用薬,36,,寿製薬,先発品,錠,3127,2323002D1032,エグアレンナトリウム水和物
,アズロキサ錠15ｍｇ,15ｍｇ1錠,,,,,,内用薬,29.8,,寿製薬,先発品,錠,3128,2323002F1025,エグアレンナトリウム水和物
,シメチジン細粒20％「ツルハラ」,20％1ｇ,,後発品,,,,内用薬,6.5,,鶴原製薬,,錠,3129,2325001C1142,シメチジン
,カイロック細粒40％,40％1ｇ,,,,,,内用薬,10.2,,藤本製薬,先発品,錠,3130,2325001C2092,シメチジン
,シメチジン200ｍｇ錠,200ｍｇ1錠,,後発品,,,,内用薬,5.9,,,,錠,3131,2325001F1017,シメチジン
,タガメット錠200ｍｇ,200ｍｇ1錠,,,,○,,内用薬,8.9,,住友ファーマ,先発品,錠,3132,2325001F1211,シメチジン
,シメチジン400ｍｇ錠,400ｍｇ1錠,,後発品,,,,内用薬,6.1,,,,錠,3133,2325001F2013,シメチジン
,ファモチジン10％散,10％1ｇ,,後発品,,,,内用薬,40.9,,,,錠,3134,2325003B1014,ファモチジン
,ガスター散10％,10％1ｇ,局,,,○,,内用薬,59.8,,ＬＴＬファーマ,先発品,錠,3135,2325003B1022,ファモチジン
,ファモチジン2％散,2％1ｇ,,後発品,,,,内用薬,10.2,,,,錠,3136,2325003B2010,ファモチジン
,ガスター散2％,2％1ｇ,局,,,○,,内用薬,15.1,,ＬＴＬファーマ,先発品,錠,3137,2325003B2029,ファモチジン
,ファモチジン10ｍｇ錠,10ｍｇ1錠,,後発品,,,,内用薬,10.4,,,,錠,3138,2325003F1016,ファモチジン
,ガスター錠10ｍｇ,10ｍｇ1錠,局,,,○,,内用薬,12.1,,ＬＴＬファーマ,先発品,錠,3139,2325003F1024,ファモチジン
,ファモチジン20ｍｇ錠,20ｍｇ1錠,,後発品,,,,内用薬,10.4,,,,錠,3140,2325003F2012,ファモチジン
,ガスター錠20ｍｇ,20ｍｇ1錠,局,,,○,,内用薬,13.4,,ＬＴＬファーマ,先発品,錠,3141,2325003F2020,ファモチジン
,ファモチジン10ｍｇ口腔内崩壊錠,10ｍｇ1錠,,後発品,,,,内用薬,10.4,,,,錠,3142,2325003F3019,ファモチジン
,ガスターＤ錠10ｍｇ,10ｍｇ1錠,,,,○,,内用薬,12.1,,ＬＴＬファーマ,先発品,錠,3143,2325003F3035,ファモチジン
,ファモチジン20ｍｇ口腔内崩壊錠,20ｍｇ1錠,,後発品,,,,内用薬,10.4,,,,錠,3144,2325003F4015,ファモチジン
,ガスターＤ錠20ｍｇ,20ｍｇ1錠,,,,○,,内用薬,13.4,,ＬＴＬファーマ,先発品,錠,3145,2325003F4031,ファモチジン
,アルタット細粒20％,20％1ｇ,,,,,,内用薬,72.4,,あすか製薬,先発品,錠,3146,2325004C1022,ロキサチジン酢酸エステル塩酸塩
,ロキサチジン酢酸エステル塩酸塩75ｍｇ徐放カプセル,75ｍｇ1カプセル,,後発品,,,,内用薬,20.6,,,,錠,3147,2325004M1010,ロキサチジン酢酸エステル塩酸塩
,アルタットカプセル75ｍｇ,75ｍｇ1カプセル,局,,,○,,内用薬,21.9,,あすか製薬,先発品,錠,3148,2325004M1087,ロキサチジン酢酸エステル塩酸塩
,ロキサチジン酢酸エステル塩酸塩37．5ｍｇ徐放カプセル,37．5ｍｇ1カプセル,,後発品,,,,内用薬,10.4,,,,錠,3149,2325004M2016,ロキサチジン酢酸エステル塩酸塩
,アルタットカプセル37．5ｍｇ,37．5ｍｇ1カプセル,局,,,○,,内用薬,14.2,,あすか製薬,先発品,錠,3150,2325004M2067,ロキサチジン酢酸エステル塩酸塩
,ニザチジン150ｍｇ錠,150ｍｇ1錠,,後発品,,,,内用薬,10.4,,,,錠,3151,2325005F1015,ニザチジン
,アシノン錠150ｍｇ,150ｍｇ1錠,,,,○,,内用薬,14.9,,ゼリア新薬工業,先発品,錠,3152,2325005F1031,ニザチジン
,アシノン錠75ｍｇ,75ｍｇ1錠,,,,,,内用薬,10,,ゼリア新薬工業,先発品,錠,3153,2325005F2020,ニザチジン
,ニザチジン75ｍｇカプセル,75ｍｇ1カプセル,,★,,,,内用薬,10.4,,,,錠,3154,2325005M2010,ニザチジン
,ラフチジン5ｍｇ錠,5ｍｇ1錠,,★,,,,内用薬,10.4,,,,錠,3155,2325006F1010,ラフチジン
,プロテカジン錠5,5ｍｇ1錠,局,,,,,内用薬,10.4,,大鵬薬品工業,先発品,錠,3156,2325006F1036,ラフチジン
,ラフチジン10ｍｇ錠,10ｍｇ1錠,,後発品,,,,内用薬,10.4,,,,錠,3157,2325006F2016,ラフチジン
,プロテカジン錠10,10ｍｇ1錠,局,,,○,,内用薬,14.1,,大鵬薬品工業,先発品,錠,3158,2325006F2032,ラフチジン
,プロテカジンＯＤ錠5,5ｍｇ1錠,,,,,,内用薬,10.4,,大鵬薬品工業,先発品,錠,3159,2325006F3020,ラフチジン
,プロテカジンＯＤ錠10,10ｍｇ1錠,,,,○,,内用薬,14.1,,大鵬薬品工業,先発品,錠,3160,2325006F4027,ラフチジン
,アルジオキサ25％顆粒,25％1ｇ,,後発品,,,,内用薬,7.7,,,,錠,3161,2329002D3012,アルジオキサ
,アルジオキサ顆粒50％「ツルハラ」,50％1ｇ,局,後発品,,,,内用薬,6.5,,鶴原製薬,,錠,3162,2329002D4310,アルジオキサ
,アルジオキサ顆粒50％「あすか」,50％1ｇ,局,後発品,,,,内用薬,9.4,,あすか製薬,,錠,3163,2329002D4329,アルジオキサ
,アルジオキサ100ｍｇ錠,100ｍｇ1錠,,後発品,,,,内用薬,5.9,,,,錠,3164,2329002F2017,アルジオキサ
R8.3.31まで,ノイエル細粒40％,40％1ｇ,,,,,,内用薬,15.6,,アルフレッサファーマ,先発品,錠,3165,2329004C1129,セトラキサート塩酸塩
,ノイエルカプセル200ｍｇ,200ｍｇ1カプセル,,,,,,内用薬,8,,アルフレッサファーマ,先発品,錠,3166,2329004M1175,セトラキサート塩酸塩
,ピレンゼピン塩酸塩25ｍｇ錠,25ｍｇ1錠,,後発品,,,,内用薬,6.1,,,,錠,3167,2329005F1014,ピレンゼピン塩酸塩水和物
,アルサルミン細粒90％,90％1ｇ,,,,○,,内用薬,6.7,,富士化学工業,先発品,錠,3168,2329008C1097,スクラルファート水和物
,スクラルファート細粒90％「ツルハラ」,90％1ｇ,,後発品,,,,内用薬,6.5,,鶴原製薬,,錠,3169,2329008C1135,スクラルファート水和物
,スクラルファート10％液,10％1ｍＬ,,後発品,,,,内用薬,1.7,,,,錠,3170,2329008S1016,スクラルファート水和物
,アルサルミン内用液10％,10％1ｍＬ,,,,○,,内用薬,1.9,,富士化学工業,先発品,錠,3171,2329008S1105,スクラルファート水和物
R8.3.31まで,スルピリド10％細粒,10％1ｇ,,後発品,,,,内用薬,6.5,,,,錠,3172,2329009C2012,スルピリド
,ドグマチール細粒10％,10％1ｇ,,,,,,内用薬,9.6,,日医工,先発品,錠,3173,2329009C2055,スルピリド
R8.3.31まで,スルピリド50％細粒,50％1ｇ,,後発品,,,,内用薬,21,,,,錠,3174,2329009C3019,スルピリド
,ドグマチール細粒50％,50％1ｇ,,,,,,内用薬,21.2,,日医工,先発品,錠,3175,2329009C3078,スルピリド
,スルピリド50ｍｇ錠,50ｍｇ1錠,,後発品,,,,内用薬,6.6,,,,錠,3176,2329009F1012,スルピリド
,ドグマチール錠50ｍｇ,50ｍｇ1錠,局,,,○,,内用薬,10.4,,日医工,先発品,錠,3177,2329009F1110,スルピリド
,スルピリドカプセル50ｍｇ「トーワ」,50ｍｇ1カプセル,局,後発品,,,,内用薬,6.6,,東和薬品,,錠,3178,2329009M1364,スルピリド
,ドグマチールカプセル50ｍｇ,50ｍｇ1カプセル,局,,,○,,内用薬,10.4,,日医工,先発品,錠,3179,2329009M1380,スルピリド
R8.3.31まで,ソファルコン錠50ｍｇ「ＴＣＫ」,50ｍｇ1錠,,後発品,,,,内用薬,6.1,,辰巳化学,,錠,3180,2329011F1079,ソファルコン
R8.3.31まで,ソファルコンカプセル100ｍｇ「ＴＣＫ」,100ｍｇ1カプセル,,後発品,,,,内用薬,7.9,,辰巳化学,,錠,3181,2329011M2090,ソファルコン
,セルベックス細粒10％,10％1ｇ,,,,,,内用薬,9.2,,エーザイ,先発品,錠,3182,2329012C1026,テプレノン
,テプレノン細粒10％「トーワ」,10％1ｇ,,★,,,,内用薬,9.4,,東和薬品,,錠,3183,2329012C1271,テプレノン
,テプレノン細粒10％「サワイ」,10％1ｇ,,★,,,,内用薬,9.4,,沢井製薬,,錠,3184,2329012C1328,テプレノン
,テプレノン細粒10％「ＹＤ」,10％1ｇ,,★,,,,内用薬,9.4,,陽進堂,,錠,3185,2329012C1344,テプレノン
,テプレノン細粒10％「ツルハラ」,10％1ｇ,,★,,,,内用薬,9.4,,鶴原製薬,,錠,3186,2329012C1360,テプレノン
,テプレノン50ｍｇカプセル,50ｍｇ1カプセル,,後発品,,,,内用薬,6.5,,,,錠,3187,2329012M1013,テプレノン
,セルベックスカプセル50ｍｇ,50ｍｇ1カプセル,局,,,○,,内用薬,9.9,,エーザイ,先発品,錠,3188,2329012M1021,テプレノン
R8.3.31まで,トロキシピド錠100ｍｇ「オーハラ」,100ｍｇ1錠,局,後発品,,,,内用薬,6.4,,大原薬品工業,,錠,3189,2329015F2146,トロキシピド
,ウルグートカプセル200ｍｇ,200ｍｇ1カプセル,,,,,,内用薬,10.4,,共和薬品工業,先発品,錠,3190,2329019M1040,ベネキサート塩酸塩　ベータデクス
,ガスロンＮ細粒0．8％,0．8％1ｇ,局,,,,,内用薬,24.5,,日本新薬,先発品,錠,3191,2329020C1020,イルソグラジンマレイン酸塩
,イルソグラジンマレイン酸塩2ｍｇ錠,2ｍｇ1錠,,後発品,,,,内用薬,10.2,,,,錠,3192,2329020F1019,イルソグラジンマレイン酸塩
,ガスロンＮ錠2ｍｇ,2ｍｇ1錠,局,,,○,,内用薬,11.1,,日本新薬,先発品,錠,3193,2329020F1027,イルソグラジンマレイン酸塩
,イルソグラジンマレイン酸塩4ｍｇ錠,4ｍｇ1錠,,後発品,,,,内用薬,10.4,,,,錠,3194,2329020F2015,イルソグラジンマレイン酸塩
,ガスロンＮ錠4ｍｇ,4ｍｇ1錠,局,,,○,,内用薬,11.7,,日本新薬,先発品,錠,3195,2329020F2023,イルソグラジンマレイン酸塩
,ガスロンＮ・ＯＤ錠2ｍｇ,2ｍｇ1錠,,,,○,,内用薬,11.1,,日本新薬,先発品,錠,3196,2329020F3020,イルソグラジンマレイン酸塩
,ガスロンＮ・ＯＤ錠4ｍｇ,4ｍｇ1錠,,,,○,,内用薬,11.7,,日本新薬,先発品,錠,3197,2329020F4026,イルソグラジンマレイン酸塩
