excel_品名,薬価,reason
ベイスンＯＤ錠０．２,14.5,not in dosing_master.csv
ボグリボースＯＤフィルム０．２「ＱＱ」,10.4,not in dosing_master.csv
ボグリボースＯＤ錠０．２ｍｇ「ケミファ」,14.4,not in dosing_master.csv
ボグリボース０．３ｍｇ口腔内崩壊錠,10.4,not in dosing_master.csv
ベイスンＯＤ錠０．３,14.9,not in dosing_master.csv
ボグリボースＯＤフィルム０．３「ＱＱ」,10.4,not in dosing_master.csv
ボグリボースＯＤ錠０．３ｍｇ「ケミファ」,15.2,not in dosing_master.csv
ナテグリニド３０ｍｇ錠,10.4,not in dosing_master.csv
スターシス錠３０ｍｇ,10.4,not in dosing_master.csv
ファスティック錠３０,10.4,not in dosing_master.csv
ナテグリニド９０ｍｇ錠,16.5,not in dosing_master.csv
スターシス錠９０ｍｇ,22.0,not in dosing_master.csv
ファスティック錠９０,21.6,not in dosing_master.csv
ピオグリタゾン塩酸塩１５ｍｇ錠,10.4,not in dosing_master.csv
アクトス錠１５,23.8,not in dosing_master.csv
ピオグリタゾン錠１５ｍｇ「ＤＳＥＰ」,11.7,not in dosing_master.csv
ピオグリタゾン錠１５ｍｇ「ＦＦＰ」,12.7,not in dosing_master.csv
ピオグリタゾン錠１５ｍｇ「ＮＳ」,12.7,not in dosing_master.csv
ピオグリタゾン錠１５ｍｇ「ＴＣＫ」,12.7,not in dosing_master.csv
ピオグリタゾン錠１５ｍｇ「ＺＥ」,12.7,not in dosing_master.csv
ピオグリタゾン錠１５ｍｇ「サワイ」,11.7,not in dosing_master.csv
ピオグリタゾン錠１５ｍｇ「トーワ」,11.7,not in dosing_master.csv
ピオグリタゾン錠１５ｍｇ「日医工」,11.7,not in dosing_master.csv
ピオグリタゾン錠１５ｍｇ「モチダ」,12.7,not in dosing_master.csv
ピオグリタゾン錠１５ｍｇ「ＪＧ」,12.7,not in dosing_master.csv
ピオグリタゾン錠１５ｍｇ「杏林」,11.7,not in dosing_master.csv
ピオグリタゾン錠１５ｍｇ「ケミファ」,12.7,not in dosing_master.csv
ピオグリタゾン錠１５ｍｇ「ニプロ」,12.7,not in dosing_master.csv
ピオグリタゾン塩酸塩３０ｍｇ錠,18.7,not in dosing_master.csv
アクトス錠３０,45.8,not in dosing_master.csv
ピオグリタゾン錠３０ｍｇ「ＤＳＥＰ」,21.0,not in dosing_master.csv
ピオグリタゾン錠３０ｍｇ「ＦＦＰ」,22.9,not in dosing_master.csv
ピオグリタゾン錠３０ｍｇ「ＮＳ」,21.0,not in dosing_master.csv
ピオグリタゾン錠３０ｍｇ「ＴＣＫ」,22.9,not in dosing_master.csv
ピオグリタゾン錠３０ｍｇ「サワイ」,21.0,not in dosing_master.csv
ピオグリタゾン錠３０ｍｇ「トーワ」,21.0,not in dosing_master.csv
ピオグリタゾン錠３０ｍｇ「日医工」,21.0,not in dosing_master.csv
ピオグリタゾン錠３０ｍｇ「モチダ」,21.0,not in dosing_master.csv
ピオグリタゾン錠３０ｍｇ「ＪＧ」,21.0,not in dosing_master.csv
ピオグリタゾン錠３０ｍｇ「ＴＳＵ」,22.9,not in dosing_master.csv
ピオグリタゾン錠３０ｍｇ「杏林」,21.0,not in dosing_master.csv
ピオグリタゾン錠３０ｍｇ「ケミファ」,30.0,not in dosing_master.csv
ピオグリタゾン錠３０ｍｇ「武田テバ」,21.0,not in dosing_master.csv
ピオグリタゾン錠３０ｍｇ「ニプロ」,22.9,not in dosing_master.csv
ピオグリタゾン塩酸塩１５ｍｇ口腔内崩壊錠,10.4,not in dosing_master.csv
アクトスＯＤ錠１５,23.8,not in dosing_master.csv
ピオグリタゾンＯＤ錠１５ｍｇ「ＤＳＥＰ」,11.7,not in dosing_master.csv
ピオグリタゾンＯＤ錠１５ｍｇ「ＦＦＰ」,12.7,not in dosing_master.csv
ピオグリタゾンＯＤ錠１５ｍｇ「ＮＳ」,12.7,not in dosing_master.csv
ピオグリタゾンＯＤ錠１５ｍｇ「トーワ」,11.7,not in dosing_master.csv
ピオグリタゾンＯＤ錠１５ｍｇ「日医工」,11.7,not in dosing_master.csv
ピオグリタゾンＯＤ錠１５ｍｇ「杏林」,11.7,not in dosing_master.csv
ピオグリタゾンＯＤ錠１５ｍｇ「ケミファ」,12.7,not in dosing_master.csv
ピオグリタゾン塩酸塩３０ｍｇ口腔内崩壊錠,18.7,not in dosing_master.csv
アクトスＯＤ錠３０,45.8,not in dosing_master.csv
ピオグリタゾンＯＤ錠３０ｍｇ「ＤＳＥＰ」,21.0,not in dosing_master.csv
ピオグリタゾンＯＤ錠３０ｍｇ「ＦＦＰ」,22.9,not in dosing_master.csv
ピオグリタゾンＯＤ錠３０ｍｇ「ＮＳ」,21.0,not in dosing_master.csv
ピオグリタゾンＯＤ錠３０ｍｇ「トーワ」,21.0,not in dosing_master.csv
ピオグリタゾンＯＤ錠３０ｍｇ「日医工」,21.0,not in dosing_master.csv
ピオグリタゾンＯＤ錠３０ｍｇ「ＮＰＩ」,22.9,not in dosing_master.csv
ピオグリタゾンＯＤ錠３０ｍｇ「ケミファ」,21.0,not in dosing_master.csv
グルファスト錠５ｍｇ,11.3,not in dosing_master.csv
グルファスト錠１０ｍｇ,20.6,not in dosing_master.csv
ミチグリニドカルシウム５ｍｇ口腔内崩壊錠,6.1,not in dosing_master.csv
グルファストＯＤ錠５ｍｇ,11.3,not in dosing_master.csv
ミチグリニドＣａ・ＯＤ錠５ｍｇ「ＴＣＫ」,8.8,not in dosing_master.csv
ミチグリニドＣａ・ＯＤ錠５ｍｇ「ＳＮ」,8.8,not in dosing_master.csv
グルファストＯＤ錠１０ｍｇ,20.6,not in dosing_master.csv
ミチグリニドＣａ・ＯＤ錠１０ｍｇ「ＪＧ」,8.3,not in dosing_master.csv
ミチグリニドＣａ・ＯＤ錠１０ｍｇ「ＴＣＫ」,8.3,not in dosing_master.csv
ミチグリニドＣａ・ＯＤ錠１０ｍｇ「三和」,8.3,not in dosing_master.csv
ミチグリニドＣａ・ＯＤ錠１０ｍｇ「フソー」,8.3,not in dosing_master.csv
ミチグリニドＣａ・ＯＤ錠１０ｍｇ「ＳＮ」,12.8,not in dosing_master.csv
ミグリトール２５ｍｇ錠,7.1,not in dosing_master.csv
セイブル錠２５ｍｇ,11.2,not in dosing_master.csv
セイブル錠５０ｍｇ,19.5,not in dosing_master.csv
ミグリトール錠５０ｍｇ「トーワ」,10.4,not in dosing_master.csv
ミグリトール錠５０ｍｇ「ＪＧ」,10.6,not in dosing_master.csv
セイブル錠７５ｍｇ,25.9,not in dosing_master.csv
ミグリトール錠７５ｍｇ「トーワ」,10.6,not in dosing_master.csv
ミグリトール錠７５ｍｇ「ＪＧ」,14.9,not in dosing_master.csv
セイブルＯＤ錠５０ｍｇ,19.5,not in dosing_master.csv
ミグリトールＯＤ錠５０ｍｇ「サワイ」,10.6,not in dosing_master.csv
ミグリトールＯＤ錠５０ｍｇ「トーワ」,10.4,not in dosing_master.csv
セイブルＯＤ錠７５ｍｇ,25.9,not in dosing_master.csv
ミグリトールＯＤ錠７５ｍｇ「サワイ」,14.9,not in dosing_master.csv
ミグリトールＯＤ錠７５ｍｇ「トーワ」,10.6,not in dosing_master.csv
ミグリトール２５ｍｇ口腔内崩壊錠,7.1,not in dosing_master.csv
セイブルＯＤ錠２５ｍｇ,11.2,not in dosing_master.csv
グラクティブ錠２５ｍｇ,46.2,not in dosing_master.csv
ジャヌビア錠２５ｍｇ,44.0,not in dosing_master.csv
グラクティブ錠５０ｍｇ,85.2,not in dosing_master.csv
ジャヌビア錠５０ｍｇ,82.1,not in dosing_master.csv
グラクティブ錠１００ｍｇ,123.8,not in dosing_master.csv
ジャヌビア錠１００ｍｇ,119.5,not in dosing_master.csv
グラクティブ錠１２．５ｍｇ,37.7,not in dosing_master.csv
ジャヌビア錠１２．５ｍｇ,36.7,not in dosing_master.csv
エクア錠５０ｍｇ,42.7,not in dosing_master.csv
ビルダグリプチン錠５０ｍｇ「ＪＧ」,18.4,not in dosing_master.csv
ビルダグリプチン錠５０ｍｇ「ＴＣＫ」,18.4,not in dosing_master.csv
ビルダグリプチン錠５０ｍｇ「ＺＥ」,18.4,not in dosing_master.csv
ビルダグリプチン錠５０ｍｇ「杏林」,18.4,not in dosing_master.csv
ビルダグリプチン錠５０ｍｇ「サワイ」,18.4,not in dosing_master.csv
ビルダグリプチン錠５０ｍｇ「トーワ」,18.4,not in dosing_master.csv
ビルダグリプチン錠５０ｍｇ「日新」,18.4,not in dosing_master.csv
ビルダグリプチン錠５０ｍｇ「ニプロ」,18.4,not in dosing_master.csv
ビルダグリプチン錠５０ｍｇ「フェルゼン」,18.4,not in dosing_master.csv
ネシーナ錠６．２５ｍｇ,45.3,not in dosing_master.csv
ネシーナ錠１２．５ｍｇ,84.0,not in dosing_master.csv
ネシーナ錠２５ｍｇ,156.7,not in dosing_master.csv
シュアポスト錠０．２５ｍｇ,16.3,not in dosing_master.csv
レパグリニド錠０．２５ｍｇ「サワイ」,7.4,not in dosing_master.csv
シュアポスト錠０．５ｍｇ,28.5,not in dosing_master.csv
レパグリニド錠０．５ｍｇ「サワイ」,12.3,not in dosing_master.csv
トラゼンタ錠５ｍｇ,118.9,not in dosing_master.csv
テネリア錠２０ｍｇ,98.3,not in dosing_master.csv
テネリア錠４０ｍｇ,147.3,not in dosing_master.csv
テネリアＯＤ錠２０ｍｇ,98.3,not in dosing_master.csv
テネリアＯＤ錠４０ｍｇ,147.3,not in dosing_master.csv
スイニー錠１００ｍｇ,33.0,not in dosing_master.csv
オングリザ錠２．５ｍｇ,48.2,not in dosing_master.csv
サキサグリプチン錠２．５ｍｇ「サワイ」,26.9,not in dosing_master.csv
オングリザ錠５ｍｇ,71.8,not in dosing_master.csv
サキサグリプチン錠５ｍｇ「サワイ」,40.3,not in dosing_master.csv
スーグラ錠２５ｍｇ,100.1,not in dosing_master.csv
スーグラ錠５０ｍｇ,149.7,not in dosing_master.csv
フォシーガ錠５ｍｇ,149.3,not in dosing_master.csv
ダパグリフロジン錠５ｍｇ「ＴＳＰ」,50.1,not in dosing_master.csv
ダパグリフロジン錠５ｍｇ「サワイ」,50.1,not in dosing_master.csv
フォシーガ錠１０ｍｇ,220.3,not in dosing_master.csv
ダパグリフロジン錠１０ｍｇ「ＴＳＰ」,74.0,not in dosing_master.csv
ダパグリフロジン錠１０ｍｇ「サワイ」,74.0,not in dosing_master.csv
ルセフィ錠２．５ｍｇ,130.9,not in dosing_master.csv
ルセフィ錠５ｍｇ,194.0,not in dosing_master.csv
ルセフィＯＤフィルム２．５ｍｇ,130.9,not in dosing_master.csv
デベルザ錠２０ｍｇ,144.2,not in dosing_master.csv
カナグル錠１００ｍｇ,139.3,not in dosing_master.csv
カナグルＯＤ錠１００ｍｇ,139.3,not in dosing_master.csv
ジャディアンス錠１０ｍｇ,166.0,not in dosing_master.csv
ジャディアンス錠２５ｍｇ,283.4,not in dosing_master.csv
ザファテック錠５０ｍｇ,420.7,not in dosing_master.csv
ザファテック錠１００ｍｇ,806.9,not in dosing_master.csv
ザファテック錠２５ｍｇ,226.0,not in dosing_master.csv
マリゼブ錠１２．５ｍｇ,308.5,not in dosing_master.csv
マリゼブ錠２５ｍｇ,576.0,not in dosing_master.csv
ツイミーグ錠５００ｍｇ,34.1,not in dosing_master.csv
メタクト配合錠ＬＤ,33.4,not in dosing_master.csv
メタクト配合錠ＨＤ,56.1,not in dosing_master.csv
ソニアス配合錠ＬＤ,28.1,not in dosing_master.csv
ソニアス配合錠ＨＤ,45.7,not in dosing_master.csv
グルベス配合錠,25.8,not in dosing_master.csv
グルベス配合ＯＤ錠,25.8,not in dosing_master.csv
リオベル配合錠ＬＤ,132.1,not in dosing_master.csv
リオベル配合錠ＨＤ,159.8,not in dosing_master.csv
エクメット配合錠ＬＤ,47.2,not in dosing_master.csv
メホビル配合錠ＬＤ「トーワ」,23.6,not in dosing_master.csv
メホビル配合錠ＬＤ「日新」,23.6,not in dosing_master.csv
エクメット配合錠ＨＤ,46.5,not in dosing_master.csv
メホビル配合錠ＨＤ「トーワ」,23.3,not in dosing_master.csv
メホビル配合錠ＨＤ「日新」,23.3,not in dosing_master.csv
イニシンク配合錠,129.9,not in dosing_master.csv
カナリア配合錠,208.5,not in dosing_master.csv
カナリア配合ＯＤ錠,208.5,not in dosing_master.csv
スージャヌ配合錠,178.8,not in dosing_master.csv
トラディアンス配合錠ＡＰ,235.8,not in dosing_master.csv
トラディアンス配合錠ＢＰ,329.8,not in dosing_master.csv
メトアナ配合錠ＬＤ,41.9,not in dosing_master.csv
メトアナ配合錠ＨＤ,41.6,not in dosing_master.csv
アデホスコーワ顆粒１０％,15.5,not in dosing_master.csv
アデホスコーワ腸溶錠２０,5.9,not in dosing_master.csv
ＡＴＰ腸溶錠２０ｍｇ「ＡＦＰ」,5.9,not in dosing_master.csv
アデホスコーワ腸溶錠６０,6.9,not in dosing_master.csv
モニラック原末,6.7,not in dosing_master.csv
ラクツロース・シロップ６０％「コーワ」,6.9,not in dosing_master.csv
ラクツロース６５％シロップ,6.9,not in dosing_master.csv
モニラック・シロップ６５％,6.9,not in dosing_master.csv
ラクツロース・シロップ６０％分包１０ｍＬ「コーワ」,33.2,not in dosing_master.csv
ラクツロース・シロップ６０％分包１５ｍＬ「コーワ」,39.2,not in dosing_master.csv
ラグノスＮＦ経口ゼリー分包１２ｇ,49.4,not in dosing_master.csv
ブレディニン錠２５,50.7,not in dosing_master.csv
ブレディニン錠５０,80.5,not in dosing_master.csv
ブレディニンＯＤ錠２５,50.7,not in dosing_master.csv
ブレディニンＯＤ錠５０,80.5,not in dosing_master.csv
カモスタットメシル酸塩１００ｍｇ錠,6.6,not in dosing_master.csv
フオイパン錠１００ｍｇ,9.9,not in dosing_master.csv
カモスタットメシル酸塩錠１００ｍｇ「サワイ」,10.0,not in dosing_master.csv
カモスタットメシル酸塩錠１００ｍｇ「ツルハラ」,10.0,not in dosing_master.csv
シクロスポリン細粒１７％「ＶＴＲＳ」,637.5,not in dosing_master.csv
シクロスポリン１０ｍｇカプセル,20.8,not in dosing_master.csv
ネオーラル１０ｍｇカプセル,40.2,not in dosing_master.csv
シクロスポリンカプセル１０ｍｇ「ＢＭＤ」,31.2,not in dosing_master.csv
シクロスポリンカプセル１０ｍｇ「日医工」,32.9,not in dosing_master.csv
シクロスポリンカプセル１０ｍｇ「ＴＣ」,34.6,not in dosing_master.csv
シクロスポリンカプセル１０ｍｇ「ＶＴＲＳ」,34.6,not in dosing_master.csv
シクロスポリン２５ｍｇカプセル,48.9,not in dosing_master.csv
ネオーラル２５ｍｇカプセル,92.1,not in dosing_master.csv
シクロスポリンカプセル２５ｍｇ「ＢＭＤ」,56.4,not in dosing_master.csv
シクロスポリンカプセル２５ｍｇ「日医工」,59.8,not in dosing_master.csv
シクロスポリンカプセル２５ｍｇ「ＶＴＲＳ」,59.8,not in dosing_master.csv
シクロスポリン５０ｍｇカプセル,76.0,not in dosing_master.csv
ネオーラル５０ｍｇカプセル,151.6,not in dosing_master.csv
シクロスポリンカプセル５０ｍｇ「ＢＭＤ」,101.1,not in dosing_master.csv
シクロスポリンカプセル５０ｍｇ「ＴＣ」,109.8,not in dosing_master.csv
シクロスポリンカプセル５０ｍｇ「ＶＴＲＳ」,109.8,not in dosing_master.csv
サンディミュン内用液１０％,707.0,not in dosing_master.csv
ネオーラル内用液１０％,400.6,not in dosing_master.csv
アザチオプリン錠,69.0,not in dosing_master.csv
アザニン錠５０ｍｇ,73.4,not in dosing_master.csv
ハイチオール散３２％,8.7,not in dosing_master.csv
ハイチオール錠４０,5.9,not in dosing_master.csv
ハイチオール錠８０,5.9,not in dosing_master.csv
イソプリノシン錠４００ｍｇ,139.6,not in dosing_master.csv
ダイドロネル錠２００,238.5,not in dosing_master.csv
ビオプテン顆粒２．５％,3706.8,not in dosing_master.csv
ビオプテン顆粒１０％,37067.5,not in dosing_master.csv
エパルレスタット５０ｍｇ錠,14.3,not in dosing_master.csv
エパルレスタット錠５０ｍｇ「ＹＤ」,22.7,not in dosing_master.csv
キネダック錠５０ｍｇ,28.2,not in dosing_master.csv
エパルレスタット錠５０ｍｇ「ＪＧ」,20.7,not in dosing_master.csv
